"","x","y","zmax","zmean","zsd","zskew","zkurt","zentropy","pzabovezmean","pzabove2","zq5","zq10","zq15","zq20","zq25","zq30","zq35","zq40","zq45","zq50","zq55","zq60","zq65","zq70","zq75","zq80","zq85","zq90","zq95","zpcum1","zpcum2","zpcum3","zpcum4","zpcum5","zpcum6","zpcum7","zpcum8","zpcum9"
"449",11479577.139,3899918.1038,68.495,68.2908333333333,0.193711555325614,-0.405571819785381,1.55065301951602,0,50,100,68.04,68.06,68.08,68.1,68.145,68.19,68.235,68.28,68.315,68.35,68.385,68.42,68.4225,68.425,68.4275,68.43,68.44625,68.4625,68.47875,0,0,0,0,0,0,0,0,0
"450",11479609.9474,3899918.1038,68.26,44.72465,12.1145938142387,0.22270241367807,4.43022323964976,0.427729118010306,18.6363636363636,100,31.7055,40.7036,40.7891,40.8938,41.021,41.1482,41.3091,41.4342,41.545,41.645,41.785,41.8776,41.995,42.1646,42.3275,42.5648,66.14815,66.903,67.5025,0.303490136570561,4.24886191198786,4.55235204855842,4.7040971168437,5.31107738998482,23.0652503793627,81.638846737481,81.7905918057663,82.0940819423369
"451",11479642.7558,3899918.1038,47.969,10.6192888888889,13.2398065270161,1.72298182989505,4.32333510295384,0.365201057261296,26.7489711934156,99.8353909465021,3.366,3.4044,3.424,3.447,3.471,3.4892,3.5089,3.5296,3.55,3.572,3.596,3.6454,3.845,6.321,13.073,15.3322,29.5438000000003,40.803,40.943,66.8863261943987,73.2289950576606,77.4299835255354,84.5963756177924,84.9258649093904,85.0082372322899,85.831960461285,86.5733113673806,98.6820428336079
"453",11479708.3726,3899918.1038,56.049,47.5902698993596,4.15273857160797,-5.22136479615625,48.5619133407913,0.595144692767627,59.5608417200366,100,42.097,43.6562,45.0184,45.799,46.306,46.8324,47.1626,47.5546,47.856,48.209,48.502,48.8324,49.1202,49.4448,49.696,50.0326,50.2946,50.9828,52.1486,0,0.457875457875458,0.641025641025641,0.641025641025641,0.641025641025641,0.641025641025641,1.55677655677656,14.2857142857143,86.9047619047619
"550",11477838.2938,3899885.2954,68.627,57.3869036608863,15.7539934437731,-3.12400244580659,11.3420221951798,0.630908492949294,78.7411689145793,93.320488118176,1.4046,55.1786,56.3746,57.1182,58.022,58.7226,59.603,60.603,61.274,61.991,62.453,62.8696,63.2708,63.6796,64.057,64.3842,65.0332,65.6104,66.4602,7.00514138817481,7.00514138817481,7.00514138817481,7.00514138817481,7.00514138817481,7.00514138817481,7.00514138817481,7.45501285347044,47.4935732647815
"601",11479511.5222,3899885.2954,82.334,71.0474163750875,4.14641253695896,0.942665317019779,2.98324656072434,0.371872694970771,40.0279916025192,100,67.0528,67.2908,67.4524,67.622,67.804,67.973,68.1128,68.2656,68.4198,68.545,68.6992,71.1890000000001,74.4202,74.534,74.634,74.7434,74.8138,74.945,81.157,0,0,0,0,0,0,0,0,60.5742296918767
"602",11479544.3306,3899885.2954,82.136,78.0729306930693,3.24746677660427,0.137991212935052,1.06493876986184,0.28560903375215,46.5346534653465,100,74.747,74.817,74.87,74.895,74.925,74.967,75.037,75.135,75.509,75.799,80.497,81.08,81.312,81.49,81.562,81.632,81.719,81.786,81.86,0,0,0,0,0,0,0,0,0
"603",11479577.139,3899885.2954,81.98,70.7942438302073,3.46431820125966,0.792638980308857,2.51574132209771,0.329297633383588,37.314906219151,100,67.4612,67.704,67.8836,68.012,68.133,68.2126,68.342,68.4588,68.5734,68.672,68.773,68.9584,74.4926,74.6258,74.694,74.783,74.873,74.997,75.1044,0,0,0,0,0,0,0,0,62.9446640316206
"604",11479609.9474,3899885.2954,73.281,56.339968487395,18.7744680582077,-1.00662104970211,2.39564111920692,0.557903275681518,69.1176470588235,100,14.8991,28.726,28.83605,29.0678,39.0845,49.8732,65.91845,66.067,66.2935,66.687,66.971,67.0922,67.222,67.4009,67.6245,68.068,72.54975,72.6832,72.771,0,3.50385423966363,6.23686054660126,20.6727400140154,22.4246671338472,29.572529782761,30.2733006306938,31.4646110721794,36.5802382620883
"605",11479642.7558,3899885.2954,40.935,21.2772420233463,10.7772519324873,-0.892285396498114,2.08417103264533,0.435353310772946,69.2607003891051,100,3.3702,3.4078,3.4566,3.523,7.721,18.6636,27.3624,27.474,27.593,27.673,27.7526,27.8504,27.922,28.0622,28.305,28.5182,28.6474,28.725,28.7996,24.1433021806854,25.2336448598131,25.7788161993769,28.9719626168224,30.6853582554517,32.6323987538941,85.5140186915888,98.9096573208723,98.9096573208723
"606",11479675.5642,3899885.2954,76.028,40.9116742902208,19.598518937174,-0.577366230300082,2.37057729730191,0.805060721289013,58.2018927444795,100,3.40545,4.0133,16.62605,16.8594,28.801,38.8921,40.22245,40.7252,41.999,43.4335,44.96015,46.4236,50.5917500000001,54.3898,54.92475,58.45,61.34065,64.685,67.2975,11.8389897395422,12.3914759273875,22.5730071033938,25.6511444356748,28.6503551696922,57.4585635359116,69.4554064719811,84.214680347277,96.6850828729282
"607",11479708.3726,3899885.2954,66.025,48.6612227399814,5.31821863778263,0.0234564967402311,3.2351489291882,0.638714755280824,49.8602050326188,100,38.6588,38.9188,44.9452,45.143,45.329,46.318,46.9154,47.1784,47.9438,48.613,49.3112,50.0782,50.753,51.4766,52.1,52.7078,53.594,54.561,59.4398,0,0,0,0,0,11.660447761194,29.5708955223881,80.7835820895522,95.0559701492537
"754",11479478.7138,3899852.487,74.166,62.55679270763,11.6116406033308,-2.5893007096102,7.78367705518696,0.345069858134991,88.9264010803511,100,28.274,28.564,65.416,65.528,65.627,65.73,65.864,66.01,66.169,66.314,66.433,66.593,66.761,66.933,67.081,67.235,67.42,67.606,67.834,0,0,0,10.2027027027027,10.2027027027027,10.2027027027027,10.2027027027027,10.7432432432432,64.6621621621622
"755",11479511.5222,3899852.487,86.77,72.5337342281879,3.86198611318195,0.519047013716114,3.25706099639973,0.332658238378984,62.2818791946309,100,67.7994,67.9746,68.0796,68.1758,68.272,68.4934,68.8172,73.7764,74.006,74.078,74.1728,74.2822,74.3904,74.4702,74.556,74.6274,74.713,74.794,81.5446,0,0,0,0,0,0,0,36.9623655913978,93.8172043010753
"756",11479544.3306,3899852.487,82.66,75.9684831730769,3.54718053109763,0.41200027855459,3.17479852974355,0.338996008518159,21.1538461538462,100,68.867,74.3915,74.62375,74.719,74.82275,74.888,74.92225,74.948,74.9815,75.014,75.0505,75.095,75.1295,75.1945,75.35875,81.02,81.898,82.1555,82.33325,0,0,0,0,0,0,0,0,10.3614457831325
"757",11479577.139,3899852.487,75.307,68.2644848484849,4.65691323027117,-5.62065137946546,50.1077942705441,0.354921006193299,39.8373983739837,100,66.3928,66.7024,66.9558,67.0798,67.207,67.3594,67.5014,67.6442,67.79,67.949,68.099,68.257,68.3736,68.498,68.65,68.7792,69.0458,74.619,74.8316,0,0,0,0.887573964497041,1.03550295857988,1.03550295857988,1.03550295857988,1.03550295857988,44.3786982248521
"760",11479675.5642,3899852.487,87.537,66.1983052550232,9.54430342032027,-0.900235926141731,4.37962964650501,0.721030794836409,61.3601236476043,100,49.908,51.9975,54.1591,60.0514,61.9805,64.1338,65.4206,66.5058,67.5722,68.31,69.15335,69.9266,70.442,70.582,70.92575,73.3162,75.796,75.936,77.78785,0,0,0.0773395204949729,0.850734725444702,2.32018561484919,11.2142304717711,23.5885537509667,60.7115235885538,96.1330239752513
"908",11479478.7138,3899819.6786,74.613,68.5082040520984,2.74778896177689,1.41225499044816,3.34432851247147,0.35931770621889,20.1881331403763,100,66.1043,66.3231,66.5013,66.655,66.81975,66.9573,67.108,67.2346,67.3918,67.5165,67.648,67.7792,67.93995,68.0744,68.1955,68.627,73.98685,74.1068,74.2369,0,0,0,0,0,0,0,0,36.7849384503983
"909",11479511.5222,3899819.6786,74.722,74.3195753424658,0.143557471825381,0.374453836167888,2.90163179596352,0,47.945205479452,100,74.093,74.1284,74.1844,74.2,74.219,74.232,74.2476,74.256,74.292,74.313,74.3262,74.3522,74.3776,74.3996,74.432,74.4426,74.4712,74.497,74.521,0,0,0,0,0,0,0,0,0
"910",11479544.3306,3899819.6786,74.62,70.4654343015214,3.12149509369873,0.330707397177105,1.15559979322657,0.313436327807473,41.2171507607192,100,67.2942,67.479,67.625,67.7336,67.816,67.899,67.983,68.064,68.1308,68.204,68.3005,73.8332,73.9801,74.0462,74.1145,74.1656,74.2337,74.33,74.4048,0,0,0,0,0,0,0,0,2.49307479224377
"914",11479675.5642,3899819.6786,90.906,65.5759205607477,13.4951384890478,-0.501197967207848,2.24994112903948,0.699805418859857,68.380062305296,100,40.2491,46.4984,48.06675,49.302,50.55425,62.7374,66.713,67.7768,68.70405,69.4675,69.9965,70.3726,70.6287,75.2275,75.71725,76.0044,78.27155,78.5984,83.9857,0,0,0,0,9.04130943102104,27.6695245518316,30.4754481683554,68.8230709275136,94.1543257989088
"1012",11477838.2938,3899786.8702,67.078,60.0261415745856,3.94719305320796,-2.39405753667123,35.7006660498947,0.612411213935849,51.4502762430939,99.9309392265193,54.76245,55.2954,55.9201,56.3148,56.845,57.314,58.03525,58.8494,59.60335,60.3085,60.8858,61.3734,61.9192,62.5202,63.02125,63.734,64.2219,64.8419,65.60885,0.0691085003455425,0.0691085003455425,0.0691085003455425,0.0691085003455425,0.0691085003455425,0.138217000691085,0.207325501036628,0.898410504492053,50.449205252246
"1046",11478953.7794,3899786.8702,46.461,41.6593867549669,2.29431101536216,-0.00230255906984199,1.95396710668487,0.569184973354686,50,100,38.05815,38.5738,38.97645,39.3758,39.74025,40.1182,40.5036,40.876,41.25705,41.656,42.08055,42.4354,42.80485,43.1936,43.5675,43.9696,44.3413,44.7211,45.2655,0,0,0,0,0,0,0,0.530152418820411,52.1537442014579
"1047",11478986.5878,3899786.8702,48.227,42.7400531986532,5.77393335611062,-1.69168462223788,4.48440430742233,0.59165984092804,73.8047138047138,100,28.3912,29.0542,37.3828,41.847,42.62,43.1392,43.629,44.1166,44.541,44.929,45.2082,45.5576,45.8198,46.0858,46.349,46.5862,46.843,47.0938,47.38,0,0,0,0,0,9.97304582210243,13.3423180592992,15.8355795148248,33.0188679245283
"1062",11479478.7138,3899786.8702,81.832,71.3210676132522,6.06836241691531,-0.852604577201104,3.47242333851578,0.475196017809464,56.3218390804598,100,56.911,64.1762,67.5969,67.8528,68.0275,68.211,68.4235,68.5994,73.8475,74.124,74.302,74.4308,74.521,74.6516,74.7855,74.9348,75.293,79.2124,80.3159,0,0,0,0,0,0,7.7807848443843,10.4194857916103,44.3843031123139
"1063",11479511.5222,3899786.8702,81.658,75.9657697095436,2.15045072074796,1.52451835090476,3.8989774534257,0.333201285621158,22.1991701244813,100,74.133,74.2584,74.381,74.4832,74.57125,74.633,74.85045,75.104,75.29135,75.3545,75.39155,75.45,75.5146,75.5788,75.6735,76.402,79.458,80.3419,81.009,0,0,0,0,0,0,0,0,0.207900207900208
"1064",11479544.3306,3899786.8702,77.818,68.8183709803922,3.00378212344938,1.13799289803686,2.58359058739602,0.387691308477734,23.921568627451,100,66.08,66.3518,66.5373,66.6916,66.836,66.9622,67.106,67.2774,67.4389,67.587,67.7474,67.8642,68.0033,68.1488,68.38,73.8262,73.9838,74.1166,74.2355,0,0,0,0,0,0,0,0,76.8445839874411
"1068",11479675.5642,3899786.8702,75.859,52.1641516853933,10.6945074496603,0.458922846455449,3.09481016715052,0.641503744782753,31.9288389513109,100,41.4937,41.749,41.884,41.9912,42.059,42.2739,47.98745,48.3114,48.5419,48.938,50.0844,50.887,51.67755,53.3095,63.2395,66.0926,67.10905,68.3013,69.97935,0.28116213683224,0.28116213683224,0.28116213683224,0.28116213683224,0.28116213683224,31.8650421743205,69.9156513589503,73.5707591377694,89.9718837863168
"1200",11478953.7794,3899754.0618,47.545,43.2040923196276,2.04334960853048,0.0115119450910943,1.93714586711799,0.53626589777841,50.4266873545384,100,40.011,40.455,40.858,41.1998,41.475,41.7396,42.1484,42.4822,42.8702,43.241,43.5716,43.8924,44.2334,44.5262,44.859,45.2936,45.6182,45.98,46.4592,0,0,0,0,0,0,0,0,44.4875776397515
"1201",11478986.5878,3899754.0618,47.59,42.4144459161148,1.85537967629183,0.955364924596297,3.68042009633937,0.488220955048966,43.046357615894,100,39.996,40.3772,40.658,40.8788,41.04,41.266,41.4806,41.67,41.812,42.052,42.3022,42.5562,42.805,43.081,43.451,43.7988,44.199,44.6144,46.993,0,0,0,0,0,0,0,0,65.929203539823
"1202",11479019.3962,3899754.0618,41.01,34.9191569343066,4.32266742879557,-0.84853862264232,2.22474503311649,0.540372494596184,68.8321167883212,100,27.5189,27.5917,27.659,27.7306,34.10875,34.8024,35.2432,35.6438,36.04,36.363,36.7116,37.0536,37.3549,37.6729,37.98975,38.4174,38.77465,39.2255,39.782,0,0,0,0,0,0,23.6669101533966,23.6669101533966,58.0715850986121
"1217",11479511.5222,3899754.0618,81.81,64.241587628866,11.3256608892653,-1.37459734703554,5.78272905639587,0.595630523135316,60.4002425712553,100,30.4314,56.5574,56.6512,56.735,56.863,57.1032,58.3166,64.9332,65.3992,65.803,66.1994,66.6348,67.835,73.4252,73.95,74.186,74.8272,75.428,79.4774,0,0,0,5.15776699029126,5.15776699029126,5.15776699029126,33.0703883495146,46.0558252427184,70.8131067961165
"1221",11479642.7558,3899754.0618,87.651,68.3301572958501,9.24154882592556,-0.465686467277253,2.65689516636362,0.685991918487142,62.6506024096386,100,51.42535,53.0411,54.2458,57.6428,65.41225,66.8424,67.9611,68.737,69.2561,70.046,70.239,70.4042,71.1373,74.6953,75.5415,75.683,75.92235,77.5532,81.6197,0,0,0,0,0,8.30542531815137,21.3663764233088,51.8419290020094,92.0964501004689
"1224",11479741.181,3899754.0618,58.028,45.9787292110874,5.35575868640083,0.560531484604759,2.58428089986657,0.587491841768505,55.863539445629,100,39.75925,39.9134,40.0721,40.4908,40.936,41.2105,41.3243,43.387,46.37735,47.0345,48.05105,48.1964,48.28035,48.3499,48.42775,48.5838,49.85835,53.812,57.691,0,0,0,0,0,0,21.4514407684098,45.6776947705443,88.367129135539
"1225",11479773.9894,3899754.0618,61.943,45.8990241860465,6.46970402597924,0.0868602896013061,2.1920906198433,0.55291830425929,68.7441860465116,100,36.8781,37.0044,37.0901,37.1776,37.64,44.647,46.0707,46.179,46.2653,46.383,46.4734,46.53,46.74,48.0208,49.349,51.3634,53.5049,55.7084,57.4413,0,0,0,0,0,19.0875232774674,29.0502793296089,75.512104283054,90.2234636871508
"1232",11480003.6482,3899754.0618,29.579,26.7474481132075,1.82799429471468,-0.50662688869929,2.33736465794068,0.5747758225546,55.4245283018868,100,23.333,24.0627,24.57345,25.0454,25.4245,25.7621,26.1254,26.4932,26.7835,27.061,27.30555,27.5302,27.8213,28.0133,28.2575,28.5004,28.6744,28.9569,29.1907,0,0,0,0,0,0,0,7.32860520094563,42.080378250591
"1354",11478953.7794,3899721.2534,47.64,44.7451193241816,1.5075465961112,-0.117798874756826,2.03282631171389,0.466804624872127,49.8416050686378,100,42.3373,42.7294,43.0238,43.2872,43.568,43.773,44.064,44.31,44.492,44.734,45.0052,45.2862,45.515,45.7352,46.053,46.3238,46.5096,46.79,47.0157,0,0,0,0,0,0,0,0,12.262156448203
"1356",11479019.3962,3899721.2534,42.619,30.6462413294798,5.38838074943349,1.25292678041376,2.6592699324113,0.301242419590397,24.2774566473988,100,27.37055,27.4404,27.4993,27.532,27.568,27.5933,27.619,27.644,27.667,27.6895,27.719,27.7556,27.78715,27.876,28.1765,38.6664,39.5087,40.5234,41.46675,0,0,0,0,0,0,75.6874095513748,75.9768451519537,78.726483357453
"1357",11479052.2046,3899721.2534,36.011,30.936483113069,3.31374694058986,-0.176556833622851,1.6676234702089,0.651281386639323,53.6710719530103,100,25.8531,25.949,26.122,27.7114,27.934,28.1193,29.23355,29.8624,30.7769,31.3925,31.97475,32.4626,32.971,33.4638,33.918,34.361,34.76965,35.191,35.60795,0,0,0,0,0,0,0,32.035268185158,59.4415870683321
"1358",11479085.013,3899721.2534,35.523,30.558420341394,2.30332458074301,-0.47012995541949,2.61151025567665,0.577833669331294,53.3428165007112,100,26.096,26.219,28.80375,29.089,29.298,29.5525,29.86825,30.143,30.43825,30.7495,31.05075,31.339,31.64675,31.934,32.2415,32.547,32.99425,33.4085,33.95025,0,0,0,0,0,0,0,13.8790035587189,70.6049822064057
"1359",11479117.8214,3899721.2534,62.427,42.821870579383,9.13610214777742,0.652463827547067,1.78338924149065,0.636302332316387,37.4717832957111,100,33.678,34.3602,34.831,35.2382,35.589,35.994,36.3528,36.6854,37.09,37.493,37.9764,38.774,47.8944,52.515,53.181,53.7126,54.199,54.731,60.8806,0,0,0,0,0,49.6234939759036,63.0271084337349,66.039156626506,94.6536144578313
"1368",11479413.097,3899721.2534,81.344,76.7110951694304,0.717019454815664,1.35005873037254,19.2372487611236,0.233977001844477,59.1204037490988,100,75.8683,75.9508,76.0259,76.142,76.324,76.5198,76.642,76.7004,76.759,76.807,76.8493,76.8806,76.917,76.967,77.0185,77.0608,77.1321,77.1994,77.3217,0,0,0,0,0,0,0,0,0.360750360750361
"1379",11479773.9894,3899721.2534,54.079,40.3639568345324,8.47697049091809,-1.84279366577891,7.8247781919982,0.6546238769871,46.6598150051387,99.7944501541624,21.251,33.3642,36.838,37.0418,37.173,37.3122,37.4202,37.7306,38.5778,39.233,41.7426,43.8616,46.184,47.8274,47.917,47.9776,48.0272,48.088,48.2552,0.720164609053498,1.64609053497942,3.7037037037037,5.45267489711934,5.96707818930041,7.51028806584362,40.5349794238683,58.4362139917695,96.5020576131687
"1386",11480003.6482,3899721.2534,34.111,25.944954248366,3.0805156660281,-1.0862436145635,12.7322525785429,0.656265168432454,55.119825708061,99.7821350762527,21.8101,22.3728,22.7866,23.1382,23.4505,23.7012,24.0686,25.2236,25.958,26.61,26.879,27.148,27.3212,27.6196,27.9375,28.3298,28.785,29.2492,30.1,0.218340611353712,0.218340611353712,0.218340611353712,0.218340611353712,0.218340611353712,0.218340611353712,32.5327510917031,64.6288209606987,96.5065502183406
"1507",11478920.971,3899688.445,45.651,40.6476552878179,2.31365778279393,-0.103612121711352,2.11541714457569,0.580014405740389,51.4056224899598,100,36.76585,37.3117,37.9619,38.449,38.8565,39.2419,39.66815,40.0712,40.3898,40.75,41.07665,41.4038,41.7989,42.1365,42.44275,42.8154,43.277,43.7228,44.24695,0,0,0,0,0,0,0,3.61687876758205,55.0569323509712
"1508",11478953.7794,3899688.445,47.65,45.7771219512195,0.966621839300523,-0.404415239487689,2.25928090172058,0.352724638776139,54.5966228893058,100,44.033,44.337,44.644,44.8888,45.104,45.2288,45.43,45.6068,45.7506,45.914,46.024,46.155,46.3026,46.4522,46.603,46.7318,46.843,46.9286,47.0744,0,0,0,0,0,0,0,0,0
"1511",11479052.2046,3899688.445,35.911,31.4977302452316,3.02394551114202,-0.523259616288314,2.26337983472658,0.627955663213556,56.1307901907357,100,25.906,25.9996,28.7746,29.0172,29.352,30.1464,30.6386,31.1924,31.5776,32.02,32.4265,32.7032,33.1292,33.617,33.9755,34.3272,34.702,35.185,35.6445,0,0,0,0,0,0,0,14.7540983606557,53.551912568306
"1512",11479085.013,3899688.445,36.048,31.8227274472169,2.35138761622281,-0.463216739922052,2.95920364502378,0.591874448438832,51.0556621880998,100,28.076,29.146,29.557,29.907,30.197,30.51,30.89,31.2,31.541,31.9,32.22,32.582,32.893,33.325,33.662,34.088,34.468,34.861,35.272,0,0,0,0,0,0,0,6.34615384615385,58.0769230769231
"1513",11479117.8214,3899688.445,63.632,46.8811527777778,11.6260397392401,0.419522596371223,1.27407366507539,0.532595541154567,41.3194444444444,100,35.962,36.249,36.492,36.714,36.9695,37.2285,37.5254,37.8964,38.2003,38.676,39.1086,54.1312,55.069,61.0869,61.3795,61.8436,62.1815,62.48,62.8915,0,0,0,0,0,44.5993031358885,58.8850174216028,59.2334494773519,67.9442508710801
"1514",11479150.6298,3899688.445,63.922,55.4301297836938,4.2581148752962,0.757400379751737,2.19908184472683,0.543696034511264,28.5357737104825,100,50.24685,50.9713,51.5125,52.0714,52.522,52.9247,53.2581,53.5454,53.8078,54.0905,54.41655,54.7498,55.01675,55.3212,60.88375,61.3638,61.77925,62.5227,63.2115,0,0,0,0,0,0,0,11.6569525395504,74.6044962531224
"1522",11479413.097,3899688.445,79.364,71.5732799503414,5.57298569068104,-0.987476064718203,2.98851788945835,0.548910626142432,63.3767846058349,100,61.052,64.153,65.357,65.524,65.7695,70.177,71.254,71.797,72.198,73.756,75.694,75.862,75.927,75.975,76.0315,76.085,76.138,76.202,76.3715,0,0,0,0,0,0,0,7.82608695652174,35.7142857142857
"1539",11479970.8398,3899688.445,35.947,27.9288170940171,3.23041381677249,-1.83225997459212,14.4048193850995,0.638623762807397,58.8034188034188,99.8290598290598,22.038,22.9764,24.28955,26.5796,27.04925,27.3944,27.62715,27.8872,28.10185,28.3725,28.55095,28.812,29.0367,29.2655,29.53025,30.0252,30.65085,31.3054,32.04835,0.171086398631309,0.256629597946963,0.342172797262618,0.342172797262618,0.342172797262618,3.16509837467921,15.3977758768178,59.2814371257485,96.8349016253208
"1661",11478920.971,3899655.6366,47.624,42.9890272156315,2.08534766469255,0.0795787350029795,1.98142393334164,0.539990514117108,48.1507327285415,100,39.774,40.209,40.6212,40.961,41.293,41.691,41.9616,42.1976,42.5056,42.847,43.248,43.5892,43.9526,44.3108,44.701,45.1006,45.5122,45.902,46.3906,0,0,0,0,0,0,0,0,50.2094972067039
"1662",11478953.7794,3899655.6366,47,46.4061818181818,0.279931850472737,0.0672502936108098,2.59795733591345,0.0978586278326298,51.5151515151515,100,45.9646,46.012,46.124,46.1942,46.24,46.256,46.2862,46.3486,46.3878,46.43,46.4472,46.4776,46.48,46.5398,46.59,46.6242,46.6418,46.761,46.8856,0,0,0,0,0,0,0,0,0
"1667",11479117.8214,3899655.6366,61.54,55.9077716894977,2.6827139180285,1.29643719589593,2.95949799440208,0.356253993079297,20.5479452054795,100,53.5257,53.758,54.0262,54.168,54.3075,54.4644,54.558,54.6666,54.7485,54.877,54.9722,55.08,55.2145,55.2978,55.4275,60.7076,60.9192,61.0416,61.1603,0,0,0,0,0,0,0,0,74.7706422018349
"1668",11479150.6298,3899655.6366,61.527,50.8372275494673,2.72135142956039,0.780598058763985,4.76215984238811,0.556714214667177,48.7062404870624,100,46.831,47.4527,47.989,48.4206,48.79525,49.1617,49.56155,49.9244,50.3697,50.7,51.1137,51.5208,51.96145,52.274,52.6625,53.0604,53.54225,54.0273,54.71775,0,0,0,0,0,0,0,30.9215536938309,97.9436405178979
"1675",11479380.2886,3899655.6366,80.334,74.8286491875923,3.53990362239557,-3.50039015425617,15.9202486856855,0.298297981382198,86.7060561299852,100,65.9335,71.303,75.574,75.6816,75.73625,75.775,75.80555,75.832,75.864,75.894,75.919,75.939,75.972,76.0041,76.042,76.081,76.1321,76.2037,76.30835,0,0,0,0,0,0,0,2.51293422025129,12.2690317812269
