"","x","y","zmax","zmean","zsd","zskew","zkurt","zentropy","pzabovezmean","pzabove2","zq5","zq10","zq15","zq20","zq25","zq30","zq35","zq40","zq45","zq50","zq55","zq60","zq65","zq70","zq75","zq80","zq85","zq90","zq95","zpcum1","zpcum2","zpcum3","zpcum4","zpcum5","zpcum6","zpcum7","zpcum8","zpcum9"
"15838",11472556.1414,3896604.4554,32.662,28.1137918637654,2.97922008654321,-1.43988053871901,8.48810298659999,0.655370631316459,55.1561021759697,100,20.9832,24.924,25.6878,26.1638,26.581,26.9462,27.332,27.7374,28.1282,28.484,28.8546,29.2054,29.5908,29.9952,30.395,30.7392,31.063,31.453,31.8604,0.0946969696969697,0.0946969696969697,0.0946969696969697,0.0946969696969697,0.0946969696969697,0.0946969696969697,6.81818181818182,19.7916666666667,62.7840909090909
"15839",11472588.9498,3896604.4554,32.595,17.5215313376988,3.28255546692602,1.45455547313092,10.0454186694796,0.674864151903284,46.6791393826006,99.8129092609916,13.514,14.131,14.569,14.9902,15.346,15.7108,16.0808,16.5132,16.8782,17.238,17.6486,18.0158,18.431,18.791,19.2,19.596,20.0334,20.581,21.4468,0.187265917602996,0.187265917602996,0.187265917602996,2.52808988764045,37.5468164794007,79.4943820224719,96.8164794007491,97.8464419475655,97.940074906367
"15991",11472556.1414,3896571.647,32.385,28.3046774907749,4.23348464952249,-1.38744712447556,3.55505994102436,0.648482942770947,70.0369003690037,100,18.8506,19.7724,20.9962,26.853,27.733,28.311,28.7679,29.1726,29.5382,29.877,30.169,30.4748,30.746,30.9682,31.2045,31.438,31.6829,31.8954,32.0903,0,0,0,0,0,8.12407680945347,16.3220088626292,18.3899556868538,39.4387001477105
"16147",11472654.5666,3896538.8386,31.858,18.3734443661972,4.1945998056635,1.24942535100752,4.53238772921304,0.762346994382196,42.1830985915493,100,13.152,13.9906,14.5578,15.048,15.49175,15.9,16.29855,16.7662,17.1911,17.63,18.06735,18.5762,19.09435,19.5843,20.115,20.7032,21.3156,23.3775,28.0424,0,0,0,3.17124735729387,30.4439746300211,65.3981677237491,88.5130373502466,91.5433403805497,95.8421423537703
"16666",11474623.0706,3896440.4134,67.007,50.7892079945799,9.45796088422639,-0.250714198382532,2.09284863449488,0.752080811994284,62.7371273712737,100,33.0325,36.986,40.356,41.341,41.97675,43.407,46.742,51.773,52.32475,52.705,53.259,53.519,53.65375,55.1395,58.03025,59.926,61.2135,63.456,65.54175,0,0,0,0,6.50847457627119,14.3050847457627,35.3220338983051,63.5254237288136,80.6779661016949
"16667",11474655.879,3896440.4134,59.62,35.3865363391655,6.00409818960314,1.45696841621939,4.79677579993334,0.565848403523018,43.135935397039,100,30.12325,30.2145,30.29075,30.373,30.4675,30.5955,30.9275,32.043,32.8225,33.003,34.275,35.605,36.23875,38.1305,38.23,38.372,39.31475,42.948,50.0975,0,0,0,0,0.269360269360269,63.7037037037037,88.013468013468,91.6498316498316,99.2592592592593
"16820",11474655.879,3896407.605,66.474,52.8449245647969,9.45098925302307,-0.495946502488562,3.06653435346088,0.698732862175732,44.6163765312701,100,30.376,45.777,46.418,47.284,47.7575,48.021,48.566,49.37,50.768,51.296,52.5325,54.248,55.6805,58.346,62.682,63.873,64.8235,65.026,65.7195,0,0,0,0,6.7741935483871,7.87096774193548,15.5483870967742,55.9354838709677,70.5806451612903
"16821",11474688.6874,3896407.605,56.551,37.7126053231939,7.19770136760986,0.532207381253663,2.46976156598813,0.60236925217686,44.4106463878327,100,29.862,29.9332,30.0224,30.101,30.1805,30.2416,30.4137,35.3154,37.0883,37.199,37.6301,39.8542,42.9576,43.046,43.089,43.135,43.3813,45.9396,50.6743,0,0,0,0,0,38.5083713850837,59.5890410958904,87.2907153729072,95.2815829528158
"16974",11474688.6874,3896374.7966,62.013,49.3795292942743,4.93624281554821,0.0132984151926176,1.5907344970809,0.634819288062733,49.2010652463382,100,42.87305,43.0714,43.3599,43.719,44.414,45.1493,46.15805,46.7368,48.6675,49.23,50.7074,52.2752,52.82865,53.0841,53.61975,54.468,55.06645,56.2219,56.39975,0,0,0,0,0,0,16.055962691539,51.8987341772152,87.6082611592272
"16975",11474721.4958,3896374.7966,58.639,42.4966734963648,8.13183096701654,0.0949064726245645,2.35773838260431,0.603202433520029,46.5300727032386,100,29.7666,29.9152,30.1418,34.0744,39.334,41.4404,42.097,42.281,42.4114,42.458,42.5086,42.58,42.7134,43.1104,43.509,53.3558,54.0492,55.025,56.081,0,0,0,0,0,20.3703703703704,29.2989417989418,77.6455026455026,79.7619047619048
"17128",11474721.4958,3896341.9882,56.373,46.5880370898716,4.94517020158837,-0.0179545555549595,3.24209439614714,0.573080527817195,43.3666191155492,100,42.2411,42.557,42.66275,42.7384,42.81375,42.898,43.00005,43.1318,43.41545,45.39,46.2265,47.9152,48.14665,49.5654,51.55325,52.6816,52.80085,52.8765,54.9725,0,0,0,0,0,1.49892933618844,2.28408279800143,49.536045681656,72.6623840114204
"17129",11474754.3042,3896341.9882,53.019,35.5964286934244,7.49118635229313,0.714968627117438,2.30599338658144,0.532355093833232,39.9658411614005,100,28.56,28.63,28.6975,28.746,28.7945,28.851,28.9095,29.023,30.845,35.075,35.355,35.545,37.814,42.628,42.9875,43.052,43.1575,43.599,51.751,0,0,0,0,0,47.3504273504273,61.5384615384615,69.9145299145299,91.965811965812
"17282",11474754.3042,3896309.1798,52.702,44.2368304033092,3.44995686056177,1.52411592696752,3.83827411657354,0.273409007556211,21.3029989658738,100,42.2999,42.374,42.4279,42.4732,42.514,42.5538,42.587,42.6178,42.6554,42.693,42.733,42.7836,42.8399,42.913,42.986,45.4352,49.6722,51.7806,51.901,0,0,0,0,0,0,0,1.96687370600414,82.712215320911
"17283",11474787.1126,3896309.1798,55.924,43.4150698380567,7.29688183728475,-0.378285594432575,2.4239364837688,0.565282847951046,34.3117408906883,100,29.26595,30.362,35.9333,38.0254,41.75925,42.1781,42.346,42.5118,42.635,42.6995,42.76585,42.8716,43.18165,49.6635,51.374,51.5948,51.72395,51.8132,53.1691,0,0,0,0,0,13.2725430597771,22.7963525835866,66.2613981762918,70.4154002026342
"19246",11473934.0942,3895882.6706,33.724,24.4019267540478,6.04512360474433,-0.851862549386921,2.48101605546189,0.693063838798963,69.159599074788,99.922898997687,14.1662,14.3032,14.405,14.6252,23.423,24.0884,25.2034,25.703,25.858,26.392,26.7412,27.1568,27.4948,27.9218,28.549,29.1498,29.8282,30.501,31.544,0.154320987654321,0.231481481481481,0.231481481481481,0.231481481481481,23.070987654321,24.6913580246914,25.5401234567901,57.4845679012346,88.7345679012346
"19247",11473966.9026,3895882.6706,34.004,23.7696772151899,6.0250282040915,-0.502373746313951,1.72155573722175,0.662787493874493,68.8291139240506,100,14.92905,15.1939,15.24745,15.3016,15.364,16.5449,24.53125,24.8642,25.2379,25.825,26.2086,26.6968,27.20795,27.7112,28.257,28.8424,29.5924,30.4099,31.32685,0,0,0,0,30.4829770387965,30.4829770387965,31.4330958036421,65.0039588281869,91.686460807601
"19397",11473868.4774,3895849.8622,36.143,26.6489910179641,6.09436220576447,-1.12723433375268,3.40870858451552,0.76911072135588,60.7784431137725,100,13.2945,14.3085,23.4295,24.049,24.87225,25.526,26.149,26.727,27.3535,27.981,28.53375,29.17,29.758,30.358,30.88225,31.512,32.12825,32.846,33.81875,0,0,0,10.561797752809,14.7565543071161,14.7565543071161,27.7902621722846,58.3520599250936,87.8651685393258
"19398",11473901.2858,3895849.8622,38.65,32.3548367346939,3.31464724205747,-0.0919932320084038,2.01472098673455,0.696833340882932,50.4251700680272,100,26.877,27.8,28.531,29.151,29.73175,30.2695,30.8095,31.293,31.86175,32.4555,32.93425,33.508,34.01525,34.603,35.12675,35.63,36.244,36.776,37.44025,0,0,0,0,0,0,5.61702127659574,36.4255319148936,72.1702127659574
"19399",11473934.0942,3895849.8622,39.03,35.2738103792415,2.0987100400341,-0.450617231741163,2.48678753815051,0.571519050629923,53.7924151696607,100,31.2779,32.2531,32.93015,33.385,33.86575,34.2306,34.59505,34.9252,35.2263,35.5665,35.8277,36.1132,36.3736,36.621,36.88475,37.1728,37.498,37.9066,38.33475,0,0,0,0,0,0,0,4.5954045954046,43.8561438561439
"19400",11473966.9026,3895849.8622,38.88,31.0307617866005,3.40031566383729,-1.10297758698753,7.10889612723723,0.684799806649423,53.3498759305211,100,26.006,27.0636,27.8854,28.4658,29.031,29.5202,30.0204,30.4382,30.8836,31.313,31.7328,32.1738,32.536,32.916,33.286,33.6714,34.154,34.7322,36.1138,0,0,0,1.24275062137531,1.24275062137531,1.24275062137531,10.8533554266777,47.7216238608119,91.7978458989229
"19548",11473802.8606,3895817.0538,37.94,29.8099264,4.46260236302355,-1.14070579300145,5.44862462780224,0.746497300118997,53.28,100,23.78335,25.1637,26.0398,26.6426,27.2625,27.8053,28.414,28.9186,29.54945,30.205,30.6935,31.2616,31.8687,32.4002,32.99425,33.6422,34.24595,34.9475,35.87075,0,0,0,2.56204963971177,3.52281825460368,3.52281825460368,19.0552441953563,51.4811849479584,84.3074459567654
"19549",11473835.669,3895817.0538,38.71,34.1260975,2.85131779632508,-0.315691456995174,2.02256026436924,0.644927822197392,52.3333333333333,100,29.24145,30.1464,30.75005,31.324,31.862,32.3858,32.862,33.3706,33.8675,34.416,34.8515,35.404,35.84445,36.2913,36.636,37.027,37.39805,37.708,38.04225,0,0,0,0,0,0,0.0834028356964137,16.5137614678899,54.8790658882402
"19550",11473868.4774,3895817.0538,38.8,35.4998151183971,1.74518624652714,-0.432711526418223,2.39585285110707,0.526339016208647,53.7340619307832,100,32.4009,33.0523,33.46,33.8876,34.2705,34.5835,34.8658,35.188,35.43365,35.6895,35.95135,36.212,36.44905,36.6701,36.91075,37.1868,37.393,37.6711,37.94465,0,0,0,0,0,0,0,0.546946216955333,35.7338195077484
"19551",11473901.2858,3895817.0538,38.85,33.5273186528497,3.17525315787725,-0.184897473063359,1.93245516733528,0.673381947746614,51.6407599309154,100,28.19685,29.1988,29.80855,30.423,30.997,31.4312,32.01895,32.563,33.06495,33.6755,34.21185,34.6982,35.33735,35.8287,36.37325,36.8572,37.31025,37.7525,38.0703,0,0,0,0,0,0,1.64217804667243,26.3612791702679,62.3163353500432
"19552",11473934.0942,3895817.0538,37.216,28.2856370967742,5.60893686518416,-1.24442310975628,4.22524131971507,0.755994846821548,57.5806451612903,100,14.51085,16.2874,24.70435,25.6552,26.21675,26.8498,27.4341,28.01,28.55795,29.2055,29.749,30.3384,30.9598,31.5373,32.10725,32.7094,33.3878,34.1896,35.29605,0,0,0,6.45682001614205,10.4116222760291,10.4116222760291,23.4866828087167,55.2058111380145,85.7142857142857
"19698",11473704.4354,3895784.2454,35.482,25.9421300148588,6.43212823915555,-1.01391650117578,2.92742931353302,0.777047350725996,63.075780089153,100,12.8145,13.9435,14.817,23.731,24.289,25.036,25.64775,26.351,26.867,27.45,28.1245,28.709,29.29975,29.9265,30.52025,31.078,31.7375,32.486,33.4725,0,0,0,11.7472118959108,17.9182156133829,17.9182156133829,28.0297397769517,57.8438661710037,86.4684014869888
"19699",11473737.2438,3895784.2454,37.938,32.1902449832776,3.47415017334632,-0.277596485732175,2.5794294645589,0.699374118562151,50.5016722408027,100,26.5835,27.457,28.19575,28.816,29.43375,30.064,30.558,31.15,31.73225,32.269,32.858,33.446,34.0145,34.6,35.20475,35.737,36.337,36.912,37.2295,0,0,0,0,0.167364016736402,0.167364016736402,4.76987447698745,33.0543933054393,66.1087866108787
"19700",11473770.0522,3895784.2454,38.57,35.0174451672862,2.0558146278221,-0.456926763543245,2.41298506576357,0.564942281721243,53.996282527881,100,31.3055,32.104,32.6545,33.207,33.5505,33.9355,34.2895,34.604,34.94,35.255,35.536,35.855,36.1405,36.4125,36.77725,37.03,37.2905,37.5655,37.85075,0,0,0,0,0,0,0,3.53488372093023,41.953488372093
"19701",11473802.8606,3895784.2454,38.68,34.7020540796964,2.42823075238252,-0.470448941783704,2.26420903207296,0.604736223261721,55.2182163187856,100,30.35275,31.2046,31.79855,32.3542,32.86025,33.3662,33.8562,34.2768,34.71765,35.108,35.4496,35.7816,36.15345,36.4331,36.75775,37.0676,37.3532,37.6268,37.9464,0,0,0,0,0,0,0,8.92687559354226,46.8186134852802
"19702",11473835.669,3895784.2454,38.35,31.2334123006834,3.78945648165849,-0.617319439976506,4.34115570279216,0.71956224850825,50.7213363705391,100,25.4788,26.6296,27.3218,27.9084,28.492,29.0702,29.635,30.2442,30.7414,31.305,31.91,32.412,33.0724,33.629,34.182,34.8284,35.3906,36.0372,36.897,0,0,0,0.531914893617021,0.911854103343465,0.911854103343465,11.5501519756839,44.4528875379939,77.6595744680851
"19849",11473638.8186,3895751.437,44.993,31.1289812903226,6.92391120462747,0.063794644010318,2.8083131857395,0.689720475376934,36.3225806451613,100,16.9599,26.0901,27.036,27.7356,28.232,28.3277,28.38115,28.428,28.49615,28.8165,29.527,30.417,31.47405,32.4084,37.7775,39.0082,40.14155,41.4995,43.14955,0,0,0,8.13428018076178,8.45706907682376,14.7837314396385,65.1387992253067,73.3376371852808,86.5719819238218
"19850",11473671.627,3895751.437,48.85,34.4668770788142,4.04106042120885,1.12990697233574,4.96876930240933,0.665195614038928,46.059291395517,100,28.8546,29.8824,30.5378,31.1214,31.74,32.301,32.8387,33.3348,33.6758,34.037,34.551,35.032,35.5702,36.0416,36.5045,37.026,37.5354,37.9782,44.8169,0,0,0,0,0,7.3082489146165,51.3024602026049,93.6324167872648,94.5007235890014
"19851",11473704.4354,3895751.437,38.132,35.1921134099617,1.88770162235519,-0.607713326499125,2.55866265043063,0.532894137140302,55.3256704980843,100,31.6852,32.4596,33.0394,33.4958,33.901,34.25,34.5678,34.8716,35.218,35.471,35.7744,36.071,36.323,36.6006,36.838,37.019,37.183,37.3404,37.5628,0,0,0,0,0,0,0,1.15030674846626,30.9815950920245
"19852",11473737.2438,3895751.437,37.723,32.3208320413437,3.37274675310179,-0.179723275731758,1.90520526985147,0.688708653303443,50.8182601205857,100,26.673,27.582,28.421,29.013,29.581,30.083,30.718,31.299,31.866,32.407,32.998,33.567,34.198,34.822,35.359,35.962,36.418,36.758,37.146,0,0,0,0,0,0,3.62068965517241,30.6034482758621,62.7586206896552
"19853",11473770.0522,3895751.437,36.117,27.4127993109388,5.15309567791281,-1.26743008297973,4.71732420981989,0.729582414472941,55.5555555555556,100,13.359,22.95,23.909,24.531,25.167,25.709,26.323,26.899,27.466,28.116,28.655,29.305,29.845,30.375,30.995,31.576,32.157,32.934,33.947,0,0,0,7.67241379310345,7.67241379310345,7.67241379310345,25.6896551724138,56.8965517241379,86.9827586206897
"19854",11473802.8606,3895751.437,32.319,21.247272513704,6.71298326545135,-0.117939607453366,1.3849906870897,0.772107687699752,55.2858261550509,99.9216914643696,12.2814,13.2266,13.3758,14.0058,14.501,14.631,15.181,16.299,22.6086,24.117,24.7584,25.4208,26.0214,26.6606,27.276,27.8578,28.5026,29.3026,30.2186,0.0783699059561128,0.0783699059561128,0.0783699059561128,7.99373040752351,39.4200626959248,44.7492163009404,45.0626959247649,63.9498432601881,88.9498432601881
"20003",11473671.627,3895718.6286,49.286,37.1398622754491,7.93116865193355,-0.0957014449780648,1.67110842509715,0.781668188570104,46.3739188290086,100,25.7187,26.8956,28.1166,29.2894,30.31,31.255,32.082,33.105,33.935,34.895,40.6584,42.7908,43.4763,44.1734,44.8735,45.4874,46.1539,46.891,47.7762,0,0,0.399467376830892,0.399467376830892,2.13049267643142,20.9720372836218,47.9360852197071,54.5938748335553,71.2383488681758
"20310",11473704.4354,3895653.0118,35.531,25.3436268656716,8.17389738431788,-0.582622855732779,1.39772889095398,0.408319168872404,63.9925373134328,100,13.96435,14.16,14.227,14.271,14.3455,14.452,20.141,29.9928,31.12205,31.391,31.445,31.474,31.497,31.525,31.552,31.59,31.63,31.691,31.90685,0,0,0,13.627878033603,34.7853142501556,35.096453018046,35.8431860609832,36.8388301182327,95.7685127566895
"20311",11473737.2438,3895653.0118,29.776,14.3342490869248,1.38174742797778,6.49756233934785,59.1345505827578,0.268736038801607,27.9035792549306,100,13.4882,13.5518,13.6022,13.6656,13.741,13.836,14.0002,14.094,14.1426,14.182,14.214,14.2478,14.28,14.3166,14.362,14.417,14.478,14.578,16.9362,0,0,0,0,93.7134502923977,96.6374269005848,99.3421052631579,99.3421052631579,99.7076023391813
"20312",11473770.0522,3895653.0118,17.56,14.6386325660699,0.675686015088612,0.0948150826983827,5.8077248479548,0.362264091379787,73.6572890025575,100,13.521,13.58,13.627,13.7244,14.445,14.7782,14.8172,14.841,14.8554,14.875,14.893,14.905,14.9238,14.9424,14.963,14.9896,15.01,15.0448,15.1164,0,0,0,0,0,0,0.170648464163823,23.4641638225256,98.2081911262799
"20463",11473704.4354,3895620.2034,33.052,28.9527715544368,0.918130560153386,2.24236982342088,7.27559623708644,0.215092718026251,21.019509125236,100,28.3724,28.4108,28.434,28.455,28.475,28.4944,28.512,28.535,28.5546,28.578,28.606,28.638,28.679,28.732,28.822,29.008,29.731,30.3808,31.2964,0,0,0,0,0,0,0,0,85.3274559193955
"20464",11473737.2438,3895620.2034,29.079,19.0577623413258,6.09453899929346,0.89754906898097,1.84385445673554,0.404026947246889,29.3370944992948,100,14.717,14.7767,14.827,14.877,14.933,14.987,15.032,15.08,15.118,15.143,15.179,15.2298,16.1255,17.5098,28.414,28.485,28.564,28.638,28.722,0,0,0,0,1.69371912491179,69.5836273817925,70.8539167254764,70.924488355681,71.2067748764997
"20617",11473737.2438,3895587.395,38.042,20.3272129277567,7.73629706508871,0.292160245180878,1.8313939121292,0.641966171687381,40.8745247148289,99.1761723700887,11.1968,12.2396,13.0455,13.648,14.2495,14.8715,15.019,15.1498,15.65975,16.4595,17.2887,21.9828,28.379,28.436,28.476,28.519,28.569,28.6402,30.90645,0.82435003170577,0.82435003170577,5.77045022194039,41.2175015852885,57.577679137603,60.3043753963221,61.2555485098288,94.1027266962587,96.1953075459734
"21697",11474032.5194,3895357.7362,27.572,16.9579769911504,3.56227429112992,1.44514224833614,3.33395757553508,0.485383412959252,22.7433628318584,100,14.612,14.6739,14.7297,14.7828,14.83025,14.8797,14.915,14.956,15.003,15.053,15.1149,15.2314,15.876,16.2179,16.4535,20.129,23.48275,24.1682,24.31285,0,0,0,0,0,75.7307351638618,79.4508414526129,81.6651904340124,98.0513728963685
"21847",11473934.0942,3895324.9278,26.407,16.43500078125,3.61370213130837,1.69424352625977,3.99194369895987,0.314122062479814,18.203125,100,14.4299,14.483,14.525,14.5628,14.601,14.641,14.687,14.731,14.767,14.812,14.8469,14.8844,14.928,14.978,15.0425,15.2602,23.0191,23.7562,24.65475,0,0,0,0,0,81.704456606724,81.9390148553558,81.9390148553558,90.226739640344
"21848",11473966.9026,3895324.9278,39.75,21.7851184103812,6.47329009079648,0.411635496390793,2.49762191850012,0.613001340353475,58.0697485806975,100,14.6942,14.7644,14.8434,14.9082,14.961,15.024,15.114,15.4262,22.95,23.491,24.035,24.6576,25.3006,25.9106,26.545,27.1702,27.7942,28.661,29.8208,0,0,0,41.8831168831169,41.9642857142857,53.0844155844156,85.1461038961039,95.7792207792208,96.5097402597403
"21849",11473999.711,3895324.9278,40.088,30.1461490094746,6.80245285383435,-0.302476339490258,2.28897399626474,0.724560637717548,40.8268733850129,100,15.409,23.387,24.162,24.798,25.351,26.019,26.679,27.261,27.821,28.527,29.307,34.39,35.886,36.499,37.113,37.588,38.007,38.518,39.02,0,0,0,6.46551724137931,6.46551724137931,14.2241379310345,46.6379310344828,59.3965517241379,66.6379310344828
"21850",11474032.5194,3895324.9278,39.081,29.0334930875576,5.53178755348096,0.471836530159245,1.42133364665324,0.525629098695082,41.3978494623656,100,24.05,24.103,24.151,24.1972,24.252,24.2993,24.34735,24.4124,24.5187,25.024,25.9986,31.6346000000001,33.442,34.1471,34.809,35.5746,36.3747,37.0413,37.75,0,0,0,0,0,0.0768639508070715,58.4166026133743,59.9538816295158,77.3251345119139
"21999",11473901.2858,3895292.1194,25.632,17.0106329201102,2.66654005284815,1.74493473501478,5.87438965878156,0.520613225338717,41.5289256198347,100,14.9201,14.9761,15.02795,15.072,15.112,15.1623,15.211,15.2638,15.321,15.409,15.8987,17.34,17.7633,17.9948,18.4895,18.8228,18.96735,19.2209,25.25245,0,0,0,0,0,48.7939352170917,69.1247415575465,93.3838731909028,93.5906271536871
"22001",11473966.9026,3895292.1194,39.705,31.5276453369639,5.39603514602648,-0.256617192275786,1.84108636562723,0.647196122227644,57.7263444520082,100,24.8206,24.8914,24.949,25.014,25.079,25.2026,25.7642,29.2714,32.895,33.441,34.0306,34.5644,35.1462,35.7408,36.271,36.8326,37.4094,38.003,38.623,0.0681198910081744,0.0681198910081744,0.0681198910081744,0.0681198910081744,0.0681198910081744,0.0681198910081744,36.5122615803815,42.4386920980926,70.0272479564033
"22002",11473999.711,3895292.1194,37.604,27.2993961318052,4.14940269328821,1.22063564706512,2.62758818564461,0.408886640145199,24.8567335243553,100,24.53975,24.617,24.669,24.712,24.75675,24.809,24.85425,24.902,24.957,25.013,25.0855,25.199,25.317,25.4995,26.425,33.366,33.96575,34.5735,35.48725,0,0,0,0,0,0,74.9820788530466,75.3405017921147,83.8709677419355
"22152",11473901.2858,3895259.311,26.689,23.5747085597826,2.33711148102955,-1.18184103630377,2.66899315544516,0.484133295035386,71.1277173913043,100,18.952,19.044,19.22745,21.0518,22.19675,24.1769,24.46155,24.6352,24.719,24.791,24.86315,24.933,24.99915,25.0687,25.136,25.1878,25.2377,25.2889,25.361,0,0,0,0,0,0,0,22.9095853161115,29.1638341264446
